recipe_url,name,time,difficulty,ingredients
https://www.jamieoliver.com/recipes/seafood-recipes/alesha-dixon-s-spicy-prawns/,Alesha Dixon's spicy prawns,50 minutes plus marinating                                                    ,"Not too tricky                                                    
","['8 large raw shell-on tiger prawns , from sustainable sources', '1 knob of unsalted butter', 'MARINADE 1', '5 cm piece of ginger', '3 cloves of garlic', '½ teaspoon red chilli powder', '½ a lemon', '2 teaspoons mustard oil', 'MARINADE 2', '80 g hung curd , (see tip)', '10 g roasted gram flour (bhuna besan)', '2 tablespoons mustard oil', '2 teaspoons red chilli paste', '1 big pinch of kasoori methi powder , (dried fenugreek leaves)', '½ teaspoon carom seeds (ajwain)', '½ teaspoon garam masala', 'SLAW', '¼ of a red and/or white cabbage , (200g)', '1 little gem lettuce', '4 radishes', '2 sprigs of fresh mint', '2 sprigs of fresh coriander', '25 g fresh coconut', '½ a ripe mango', '½ a lemon', 'extra virgin olive oil', 'MINT CHUTNEY', '½ teaspoon cumin seeds', '2 cloves of garlic', '5 cm piece of ginger', '1 big bunch of fresh coriander , (60g)', '1 big bunch of fresh mint , (30g)', '1 large fresh green chilli', '25 g unsalted peanuts', '2 heaped tablespoons natural yoghurt', '1 pinch of black salt']"
https://www.jamieoliver.com/recipes/butternut-squash-recipes/thai-green-curry/,Thai green curry,1 hour 15 minutes                                                    ,"Not too tricky                                                    
","['1 butternut squash (1.2kg)', 'groundnut oil', '2x 400 g tins of light coconut milk', '400 g leftover cooked greens, such as Brussels sprouts, Brussels tops, kale, cabbage, broccoli', '350 g firm silken tofu', '75 g unsalted peanuts', 'sesame oil', '1 fresh red chilli', '2 limes', 'CURRY PASTE', '1 teaspoon cumin seeds', '2 cloves garlic', '2 shallots', '5 cm piece of ginger', '4 lime leaves', '2 tablespoons fish sauce', '4 fresh green chillies', '2 tablespoons desiccated coconut', '1 bunch fresh coriander (30g)', '1 stick lemongrass', '1 lime']"
https://www.jamieoliver.com/recipes/chocolate-recipes/chocolate-pots/,Chocolate pots,1 hour 10 minutes plus cooling                                                    ,"Not too tricky                                                    
","['300 g quality dark chocolate (70%)', '200 g unsalted butter', '300 g golden caster sugar', '5 large free-range eggs', 'SYRUP & TOPPING', '8 clementines', '2 tablespoons golden caster sugar', '12 teaspoons crème fraîche']"
https://www.jamieoliver.com/recipes/turkey-recipes/turkey-risotto/,Turkey risotto,35 minutes                                                    ,"Not too tricky                                                    
","['leftover cooked higher-welfare turkey skin', '8 sprigs of fresh thyme', '1 onion', '1 leek', '2 sticks of celery', 'olive oil', '1.4 litres organic chicken or veg stock', '300 g Arborio risotto rice', '125 ml Prosecco', '300 g leftover cooked white higher-welfare turkey meat', '100 ml leftover higher-welfare turkey gravy', '50 g Parmesan cheese', '25 g unsalted butter', '1 tablespoon mascarpone cheese', ""new season's extra virgin olive oil , optional""]"
https://www.jamieoliver.com/recipes/potato-recipes/best-roast-potatoes/,Best roast potatoes,2 hours                                                    ,"Super easy                                                    
","['2.5 kg medium Maris Piper potatoes', '4 tablespoons goose fat or unsalted butter', 'olive oil', '1 bulb of garlic', '½ a bunch fresh sage , (15g)']"
https://www.jamieoliver.com/recipes/drink-recipes/manhattan/,Manhattan,5 minutes                                                    ,"Not too tricky                                                    
","['50 ml rye whiskey', '12.5 ml Martini Rosso (red vermouth)', '12.5 ml dry vermouth', '2 dashes of orange bitters', '1 orange']"
https://www.jamieoliver.com/recipes/salmon-recipes/gravadlax/,Gravadlax,20 minutes plus curing                                                    ,"Not too tricky                                                    
","['200 g raw beets', '100 g rock salt', '50 g demerara sugar', '50 ml vodka', '1 big bunch of fresh dill (60g)', '1 lemon', '50 g fresh or jarred grated horseradish', '1 x 700 g side of salmon , skin on, scaled, pin-boned, from sustainable sources']"
https://www.jamieoliver.com/recipes/vegetable-recipes/squashed-brussels/,Squashed Brussels,20 minutes                                                    ,"Not too tricky                                                    
","['1 kg Brussels sprouts', '150 g raw quality chorizo', 'olive oil', '100 g vac-packed chestnuts', '2 sprigs of fresh rosemary', '1 tablespoon sherry vinegar']"
https://www.jamieoliver.com/recipes/goose-recipes/roast-goose/,Roast goose,3 hours 30 minutes                                                    ,"Not too tricky                                                    
","['1 large goose (4-5kg) , halved lengthways by your butcher', '6 cm piece of ginger', '6 large sticks of cinnamon', '6 star anise', '2 teaspoons whole cloves', 'olive oil', '2 oranges', 'red wine vinegar']"
https://www.jamieoliver.com/recipes/seafood-recipes/nam-jim-king-prawns/,Nam Jim king prawns,45 minutes                                                    ,"Not too tricky                                                    
","['groundnut oil', '20 raw peeled king prawns , tails left on, from sustainable sources', '2 spring onions', 'NAM JIM DRESSING', '2 limes', '1 long green chilli', '1 bunch of fresh coriander', '4 cm piece of ginger', '2 tablespoons fish sauce', '25 g palm sugar', 'CRISPY NOODLES', 'sunflower oil , for frying', '40 g vermicelli rice noodles']"
https://www.jamieoliver.com/recipes/fruit-recipes/fondant-candy-canes/,Fondant candy canes,45 minutes plus setting                                                    ,"Not too tricky                                                    
","['500 g fondant icing sugar', '1½ teaspoons peppermint essence', '1 teaspoon each of assorted natural gel food colourings', '100 g cornflour , for dusting']"
https://www.jamieoliver.com/recipes/brussels-sprouts-recipes/middle-eastern-roasted-sprouts/,Middle Eastern roasted sprouts,45 minutes                                                    ,"Not too tricky                                                    
","['500 g Brussels sprouts', '1 teaspoon cumin seeds', '2 teaspoons coriander seeds', '2 small red onions', '1 bulb of fennel', 'olive oil', '1 teaspoon sesame seeds', '25 g hazelnuts', '200 g Greek yoghurt', '1 heaped teaspoon tahini', '1 small clove of garlic', '1 lemon', '1 pinch of sumac', '½ a bunch of fresh coriander, dill and mint (20g)']"
https://www.jamieoliver.com/recipes/drink-recipes/mulled-wine/,Mulled wine,20 minutes                                                    ,"Not too tricky                                                    
","['200 g caster sugar', '6 cloves', '3 star anise', '1 cinnamon stick', '2 bay leaves', '2 oranges', '1 lemon', '2 x 750 ml bottles of red wine', '100 ml crème de cassis', '1 whole nutmeg , for grating']"
https://www.jamieoliver.com/recipes/drink-recipes/limoncello/,Limoncello,15 minutes plus steeping                                                    ,"Not too tricky                                                    
","['3 Amalfi lemons', '250 ml 95% pure gain alcohol', '250 g granulated sugar']"
https://www.jamieoliver.com/recipes/drink-recipes/peanut-butter-fudge/,Peanut butter fudge,30 minutes plus cooling                                                    ,"Not too tricky                                                    
","['110 g unsalted butter', '150 g soft dark brown sugar', '200 g soft light brown sugar', '125 ml milk', '150 g icing sugar', '225 g quality crunchy peanut butter']"
https://www.jamieoliver.com/recipes/butternut-squash-recipes/baked-squash/,Baked squash,2 hours 30 minutes                                                    ,"Not too tricky                                                    
","['1 butternut squash , (1.2kg)', 'olive oil', '1 red onion', '1 clove of garlic', '1 bunch of fresh sage , (30g)', '10 sun-dried tomatoes', '75 g vac-packed chestnuts', '75 g basmati rice', '75 g dried cranberries', '1 pinch of ground allspice', 'red wine']"
https://www.jamieoliver.com/recipes/vegetables-recipes/red-cabbage/,Red cabbage,35 minutes                                                    ,"Not too tricky                                                    
","['1 red cabbage , (1kg)', '4 rashers of higher-welfare smoked streaky bacon', 'olive oil', '2 eating apples', '2 sprigs of rosemary', '1 heaped teaspoon fennel seeds', '100 g dried prunes', '1 clementine', '6 tablespoons balsamic vinegar']"
https://www.jamieoliver.com/recipes/beef-recipes/beef-cheeks-in-red-wine-with-creamed-parsnips/,Beef cheeks in red wine,5 hours 20 minutes                                                    ,"Not too tricky                                                    
","['2 beef cheeks , (around 800g)', '8 shallots', '2 cloves of garlic', '60 g unsalted butter', '1 bunch of fresh thyme', '350 ml quality red wine', '30 g quality dark chocolate (at least 80%) , optional', '750 ml organic beef stock', '750 g parsnips', '250 g celeriac', '2 bramley apples', '50 ml milk', '1 heaped teaspoon quality jam , such as blackberry or redcurrant']"
https://www.jamieoliver.com/recipes/bread-recipes/almond-flatbread/,Almond flatbread,35 minutes                                                    ,"Not too tricky                                                    
","['optional: unsalted butter , for greasing', 'optional: sesame or poppy seeds', '4 large free-range eggs', '20 g ground linseeds', '100 g potato starch', '150 g ground almonds, coconut flour or ground cashews', '250 g Greek yoghurt', '2 teaspoons gluten-free baking powder', 'nigella, poppy, cumin, fennel or sesame seeds , for sprinkling']"
https://www.jamieoliver.com/recipes/fruit-recipes/crepes-with-banana-greek-yoghurt-/,Crêpes with banana & Greek yoghurt,15 minutes plus resting                                                    ,"Not too tricky                                                    
","['CRÊPES', '', '130 g sorghum flour', '300 ml whole milk', '2 tablespoons full-fat Greek yoghurt', '2 large free-range eggs', 'unsalted butter, coconut oil or duck fat , for frying', 'FILLING', '', '4 ripe bananas , or other fruit', '1 lemon', '50 g flaked almonds , or shredded coconut', '100 g full-fat Greek yoghurt', 'TO SERVE', '', 'runny honey or maple syrup']"
https://www.jamieoliver.com/recipes/egg-recipes/gluten-free-yorkshire-pudding/,Gluten-free Yorkshire pudding,30 minutes plus resting                                                    ,"Not too tricky                                                    
","['200 g free-range eggs , (about 4)', '2 teaspoons liquid pectin', '50 g tapioca starch', '40 g sweet rice flour', '30 g rice flour', ""180 ml whole milk or goat's milk , (or unsweetened almond or coconut milk, for a dairy-free version)"", '5 teaspoons lard, softened beef dripping, or coconut oil']"
https://www.jamieoliver.com/recipes/chicken-recipes/mushroom-stuffed-roast-chicken/,Mushroom-stuffed roast chicken,1 hour 40 minutes                                                    ,"Not too tricky                                                    
","['10 g mixed dried mushrooms', 'olive oil', '2 cloves of garlic', '1 bunch of fresh thyme', '200 g button, brown, chestnut or mini-field mushrooms', '80 g unsalted butter , (at room temperature)', '1 bunch of fresh flat-leaf parsley', 'truffle oil', '1 onion', '2 sticks of celery', '1 large bulb of fennel', '1 handful of ripe cherry tomatoes , on the vine', '150 ml white wine', '1.2 kg whole free-range chicken']"
https://www.jamieoliver.com/recipes/vegetable-recipes/mushroom-curry/,Mushroom curry,45 minutes                                                    ,"Not too tricky                                                    
","['500 g mixed mushrooms (portobello, chestnut etc)', '2 cloves of garlic', '5 cm piece of ginger', '1 onion', '½–1 fresh red chilli', '500 g ripe mixed-colour tomatoes', 'groundnut oil', '1 teaspoon turmeric', '1 teaspoon fenugreek', '1 heaped teaspoon black mustard seeds', '1 heaped teaspoon medium curry powder', '1 tablespoon mango chutney', '1 x 400 ml tin of light coconut milk', '30 g paneer', '400 g brown basmati rice', '2 limes', '1 bunch of fresh coriander']"
https://www.jamieoliver.com/recipes/chicken-recipes/cacha-a-roasted-chicken-with-cassava-chips/,Cachaça roasted chicken with cassava chips,2 hours                                                    ,"Not too tricky                                                    
","['½ a bunch of fresh mint', '1 bunch of fresh coriander', '2 cloves of garlic', '2 spring onions', '75 ml cachaça', 'olive oil', '1.5 kg whole free-range chicken', '6 large shallots , or 10 small ones', '1 fresh red chilli', '3 ripe tomatoes', '3 limes', 'CASSAVA CHIPS', '', '750 g frozen cassava chunks , (see note)', '1 heaped teaspoon dried oregano', '1 heaped teaspoon cumin seeds']"
https://www.jamieoliver.com/recipes/chicken-recipes/xim-xim-de-galinha/,Xim xim de galinha,1 hour 15 minutes                                                    ,"Not too tricky                                                    
","['2 onions', '2 cloves of garlic', '5 cm piece of ginger', '1-2 fresh red chillies', '½ a bunch of fresh coriander', '½ a bunch of fresh flat-leaf parsley', '3 red peppers', 'olive oil', '1 ripe tomatoes', '75 g dried shrimp , from sustainable sources (see note)', '750 g free-range boneless, skinless chicken thighs', '1 teaspoon sweet smoked paprika', '1 x 400 g tin of plum tomatoes', '1 x 400 ml tin of light coconut milk', '400 g long grain rice', '75 g cashew nuts', '100 g roasted peanuts']"
https://www.jamieoliver.com/recipes/chicken-recipes/chicken-black-bean-chowder/,Chicken & black bean chowder,1 hour                                                    ,"Not too tricky                                                    
","['½ a bunch of fresh coriander , (15g)', 'olive oil', '2 onions', '2 cloves of garlic', '2 sticks of celery', '250 g free-range cooked chicken', '1 teaspoon ground cumin', '1 pinch of cayenne pepper', '1 x 400 g tin of black beans', '750 ml organic chicken stock', '2 fresh corn on the cob', '1 fresh bay leaf', '75 ml single cream', '2 corn tortillas', '1 lemon']"
https://www.jamieoliver.com/recipes/chicken-recipes/hearts-of-palm-chicken-chopped-salad/,Hearts of palm & chicken chopped salad,35 minutes                                                    ,"Not too tricky                                                    
","['2 free-range skinless chicken breasts', '1 teaspoon sweet smoked paprika', '½ teaspoon ground cumin', '5 sprigs of fresh thyme', '30 g pumpkin seeds', 'olive oil', '1 teaspoon runny honey', '1 ripe mango', '1 x 400 g tin of hearts of palm , (see tip)', '2 ripe avocados', '2 little gem lettuces', '75 g wild rocket', '2 limes', 'extra virgin olive oil', '40 g feta cheese', '1 punnet of coriander cress , (see tip)']"
https://www.jamieoliver.com/recipes/seafood-recipes/cuttlefish-curry-with-chickpeas-spinach/,Cuttlefish curry with chickpeas & spinach,2 hours                                                    ,"Not too tricky                                                    
","['600-800 g cuttlefish , cleaned, from sustainable sources', 'sunflower oil', '2 onions', '4 cloves of garlic', '2 fresh red chillies', '5 cm piece of ginger', '2 teaspoons Madras curry powder', '1 teaspoon garam masala', '1 aubergine', '600 g ripe tomatoes', '400 ml tin of coconut milk', '400 g tin of chickpeas', '100 g baby spinach', '1 handful of fresh coriander']"
https://www.jamieoliver.com/recipes/curry-recipes/balinese-chicken-curry/,Balinese chicken curry,1 hour                                                    ,"Not too tricky                                                    
","['4cm piece of ginger', '4 cloves of garlic', '1 bunch of spring onions', '2 fresh red chillies', '40g cashew nuts', '4 lime leaves', '1 teaspoon ground turmeric', '2 teaspoons fish sauce', '300g oyster mushrooms', '1 ripe mango', '3 x 200g skinless free-range chicken breasts', 'olive oil', '500g fine green beans', '2 limes', '1 x 400ml tin of light coconut milk', '450g basmati rice', '250g purple kale', '2 sticks of lemongrass', '1½-inch piece of fresh gingerroot', '4 cloves of garlic', '1 bunch of scallions', '2 fresh red chiles', '1½ oz unsalted cashew nuts', '4 kaffir lime leaves', '1 teaspoon ground turmeric', '2 teaspoons fish sauce', '10 oz oyster mushrooms', '1 ripe mango', '3 x 7-oz free-range boneless, skinless chicken breasts', 'olive oil', '1 lb fine green beans', '2 limes', '1 x 14-oz can of light coconut milk', '2¼ cups basmati rice', '8 oz purple kale', '2 stalks of lemongrass']"
https://www.jamieoliver.com/recipes/sides-and-sauces-recipes/red-wine-sauce/,Red wine sauce,10 minutes                                                    ,"Not too tricky                                                    
","['1 clove of garlic', 'a few sprigs of fresh rosemary', '1 bay leaf', '250 ml red wine', '1 vine of ripe cherry tomatoes', '1 good splash of organic chicken stock , optional']"
https://www.jamieoliver.com/recipes/stew-recipes/venison-shanks-juniper-amp-redcurrants/,"Venison shanks, juniper & redcurrants",4 hours 30 minutes                                                    ,"Not too tricky                                                    
","['4 venison shanks', '1½ tablespoons juniper berries', '1 large knob of butter', 'olive oil', '4 red onions', '2 celery stalks', '2 punnets of redcurrants', '300 ml red wine', 'a few sprigs of fresh rosemary', '800 ml organic beef stock']"
https://www.jamieoliver.com/recipes/chicken-recipes/spiced-turmeric-lemon-bbq-chicken/,Spiced turmeric & lemon BBQ chicken,1 hour 30 minutes                                                    ,"Not too tricky                                                    
","['1.6 kg free-range or organic chicken', '50 g butter', '2 cloves of garlic', '3 cm piece of ginger', '1 teaspoon ground turmeric', '¼ teaspoon ground cinnamon', '1 unwaxed lemon', '½ a bunch of fresh coriander', 'olive oil', '2 - 3 tablespoons runny honey', '4 spring onions', '1 fresh green chilli']"
https://www.jamieoliver.com/recipes/breakfast-recipes/strawberry-buckwheat-pancakes/,Strawberry buckwheat pancakes,30 minutes                                                    ,"Not too tricky                                                    
","['300ml almond milk', '1 teaspoon vanilla extract', '75 g blanched almonds', '100 g buckwheat flour', '100 g rice flour', '2 level teaspoons baking powder', '1 ripe banana', 'olive oil', '350 g seasonal berries , such as strawberries, blackberries, raspberries, blueberries', '1 sprig of fresh rosemary', 'maple syrup', '4 tablespoons Greek yoghurt , optional', '1¼ cups almond milk', '1 teaspoon vanilla extract', '2½ oz blanched almonds', 'heaping ¾ cup buckwheat flour', 'heaping ¾ cup rice flour', '2 level teaspoons baking powder', '1 ripe banana', 'olive oil', '12 oz seasonal berries, such as strawberries, blackberries, raspberries, blueberries', '1 sprig of fresh rosemary', 'maple syrup', '4 tablespoons Greek yogurt']"
https://www.jamieoliver.com/recipes/condiments-recipes/coriander-mint-chutney/,Coriander & mint chutney,10 minutes                                                    ,"Not too tricky                                                    
","['100g fresh coriander', '100g fresh mint', '3 fresh green chillies', '1 lime', '½ teaspoon granulated sugar']"
https://www.jamieoliver.com/recipes/egg-recipes/bombay-omelette/,Bombay omelette,20 minutes                                                    ,"Not too tricky                                                    
","['½ a red onion', '2 small vine tomatoes', '½ a bunch of fresh coriander', '1 green chilli', '4 large free-range eggs', '½ teaspoon ground turmeric', '½ teaspoon garam masala', '½ teaspoon ground cumin', '50g baby spinach leaves', '½ a lemon', '2 knobs of butter']"
https://www.jamieoliver.com/recipes/vegetable-recipes/baechu-kimchi/,Baechu kimchi,30 minutes plus brining & fermenting                                                    ,"Not too tricky                                                    
","['1 Chinese cabbage , (about 800g)', '50 g salt', 'KIMCHI ""GLUE""', '150 ml Myeulchi Gookmul , (anchovy stock)', '1 tablespoon sweet rice flour', '4 tablespoons gochugaru , (Korean red chilli powder)', '2 spring onions', '1 carrot', '4 cloves of garlic', '1 cm piece of ginger', '1 apple', '1½ tablespoons fish sauce', '2 teaspoons saeujeot , (salted fermented shrimp)']"
https://www.jamieoliver.com/recipes/brazilian-recipes/brazilian-breakfast-dough-balls/,Brazilian breakfast dough balls,1 hour plus chilling                                                    ,"Not too tricky                                                    
","['125ml whole milk', '50ml vegetable oil', '250g cassava flour , (or substitute tapioca flour)', '2 large free-range eggs', '200g Parmesan or mature Cheddar cheese']"
https://www.jamieoliver.com/recipes/seafood-recipes/white-fish-with-brazil-nut-milk-/,White fish with Brazil nut milk,1 hour                                                    ,"Not too tricky                                                    
","['300g raw Brazil nuts', '2 fresh pirarucu (arapaima) or cod fillets , (about 200g each) skin on, from sustainable sources', '60g sweet potato', '60g mandioquinha (arracacha/Peruvian parsnip) or parsnip', '2 tablespoons fresh coriander , (Mexican/long coriander)', '60g winter squash', '1 red onion', '60g okra', '60g West Indian gherkin or small cucumber', '60g tomato', '3-4 sprigs of fresh thyme , to serve', '']"
https://www.jamieoliver.com/recipes/beef-recipes/batch-minced-meat-ragu/,Batch minced meat ragù,1 hour 50 minutes                                                    ,"Super easy                                                    
","['2 rashers of higher-welfare smoked streaky bacon', 'olive oil', '1 kg higher-welfare lean minced beef', '2 x 400 g tins of beans , such as cannellini, aduki, pinto', '2 sprigs of fresh rosemary', '2 fresh bay leaves', 'Chianti red wine , optional', '2 large onions', '2 large carrots', '1 celery heart', '1 x 280 g jar of sun-dried tomatoes in oil', '2 tablespoons balsamic vinegar', '2 x 400 g tins of quality plum tomatoes']"
https://www.jamieoliver.com/recipes/vegetable-recipes/smoky-veggie-chilli/,Smoky veggie chilli,1 hour 45 minutes                                                    ,"Not too tricky                                                    
","['3 large mixed-colour peppers', '2 sweet potatoes , (300g each)', '2 onions', 'olive oil', '1 heaped teaspoon cumin seeds', '2 teaspoons smoked paprika', '2 teaspoons cocoa powder', '1 heaped tablespoon peanut butter', 'red wine vinegar', '1–2 fresh red chillies', '1 x 400 g tin of butter beans', '1 x 400 g tin of chickpeas', '3 x 400 g tins of plum tomatoes', '1 bunch of fresh coriander , (30g)', '8 small baking potatoes', 'extra virgin olive oil', '140 g Cheddar cheese', '4 little gem lettuces', '8 tablespoons natural yoghurt', 'SALSA', '½ a red onion', '½ an apple', '1 lime', 'CHEAT’S HOT SAUCE', '1 x 230 g jar of jalapeños', 'a few sprigs of fresh mint', '2 onions', 'olive oil', '1 heaping teaspoon cumin seeds', '2 heaping teaspoons smoked paprika', '2 teaspoons quality cocoa powder', '1 heaping tablespoon peanut butter', '1–2 fresh red chiles', '3 large mixed-color peppers', '2 sweet potatoes (10 oz each)', '1 bunch of fresh cilantro (1 oz)', '2 x 15-oz cans of butter beans', '3 x 14-oz cans of plum tomatoes', '8 small baking potatoes', '5 oz Cheddar cheese', '4 little gem lettuces or hearts of romaine', '8 tablespoons plain yogurt']"
https://www.jamieoliver.com/recipes/fruit-recipes/cheats-mango-ice-cream/,Cheat’s mango ice cream,5 minutes                                                    ,"Super easy                                                    
","['480 g frozen mango', '500 g natural yoghurt', '1 lime', 'runny honey , optional']"
https://www.jamieoliver.com/recipes/potato-recipes/potato-and-celeriac-mash/,Potato & celeriac mash,25 minutes                                                    ,"Super easy                                                    
","['1.5 kg Maris Piper potatoes', '1 celeriac , (800g)', '30 g unsalted butter', '50 ml semi-skimmed milk']"
https://www.jamieoliver.com/recipes/vegetables-recipes/lentil-tabbouleh/,Lentil tabbouleh,30 minutes                                                    ,"Super easy                                                    
","['200 g puy lentils', '1 bunch of spring onions', '200 g ripe cherry tomatoes', '1 large bunch of fresh flat-leaf parsley', '1 large bunch of fresh mint', 'extra virgin olive oil', '1 lemon']"
https://www.jamieoliver.com/recipes/vegetables-recipes/spicy-feta-pepper-dip/,Spicy feta & pepper dip,5 minutes                                                    ,"Not too tricky                                                    
","['240 g feta cheese', '120 g jarred red peppers (drained weight)', '3 tablespoons olive oil']"
https://www.jamieoliver.com/recipes/vegetables-recipes/asparagus-amp-halloumi-salad/,Asparagus & halloumi salad,15 minutes                                                    ,"Not too tricky                                                    
","['450 g asparagus', '250 g halloumi', '1 bulb of fennel', '1 red onion', '2 tablespoons extra virgin olive oil', '½ an orange']"
https://www.jamieoliver.com/recipes/eggs-recipes/gallo-pinto/,Gallo pinto,45 minutes                                                    ,"Not too tricky                                                    
","['175 g brown rice', '1 clove of garlic', '1 x 400 g tin of black beans', '1 teaspoon cumin seeds', 'olive oil', '1 teaspoon ground coriander', '225 g ripe tomatoes, on the vine', '½ a bunch of fresh coriander', '2 limes', '4 spring onions', '6 large free-range eggs']"
https://www.jamieoliver.com/recipes/chicken-recipes/roast-chicken-with-potatoes-carrots/,Roast chicken with potatoes & carrots,1 hour 45 minutes                                                    ,"Super easy                                                    
","['500 g carrots', '600 g potatoes', '1 bulb of garlic', '5 sprigs of fresh rosemary', 'olive oil', '1 x 1.6 kg whole free-range chicken', '1 lemon', '5 sprigs of fresh thyme']"
https://www.jamieoliver.com/recipes/fish-recipes/salmon-pesto-dressed-veg/,Salmon & pesto-dressed veg,30 minutes                                                    ,"Super easy                                                    
","['600 g new potatoes', '200 g fine green beans', '200 g tenderstem broccoli', '4 x 120 g salmon fillets, scaled and pin-boned, from sustainable sources', 'olive oil', 'PESTO', '25 g pine nuts', '½ a small clove of garlic', '50 g fresh basil', 'extra virgin olive oil', '15 g Parmesan cheese', '2 lemons']"
https://www.jamieoliver.com/recipes/vegetables-recipes/simple-green-salad-with-lemon-dressing/,Simple green salad with lemon dressing,20 minutes                                                    ,"Super easy                                                    
","['SALAD', '1 soft round lettuce', '1 little gem lettuce', '1 small radicchio (or an extra little gem)', 'a few sprigs of soft mixed fresh herbs, such as basil, flat-leaf parsley, mint', 'LEMON DRESSING', '1 lemon', '6 tablespoons extra virgin olive oil']"
https://www.jamieoliver.com/recipes/vegetable-recipes/simple-houmous/,Simple houmous,10 minutes                                                    ,"Super easy                                                    
","['1 x 400 g tin of chickpeas', '1 small clove of garlic', '1 tablespoon tahini', '1 lemon', 'extra virgin olive oil']"
https://www.jamieoliver.com/recipes/eggs-recipes/simple-cheese-omelette/,Simple cheese omelette,10 minutes                                                    ,"Super easy                                                    
","['2 large eggs', 'olive oil', '10 g Cheddar cheese']"
https://www.jamieoliver.com/recipes/vegetables-recipes/asparagus-p-t-/,Asparagus pâté,10 minutes                                                    ,"Super easy                                                    
","['3 bunches of asparagus', '3 tablespoons clotted cream']"
https://www.jamieoliver.com/recipes/chocolate-recipes/chocolate-mousse-with-prunes/,Chocolate mousse  with prunes,2 hours 30 minutes to 3 hours plus overnight soaking                                                    ,"Not too tricky                                                    
","['350 g dark chocolate (70%) , plus extra to serve', '100 ml double cream', '10 free-range eggs', '50 g golden caster sugar', 'PRUNES', '500 g dried prunes', '150 ml whisky', '100 ml fresh unsweetened orange juice']"
https://www.jamieoliver.com/recipes/chicken-recipes/chicken-wings-agrodolce-style/,"Chicken wings, agrodolce-style",1 hour 15 minutes                                                    ,"Not too tricky                                                    
","['4 cloves of garlic', '3 large red onions', '1 fresh red chilli', '16 free-range chicken wings', '1 small handful of raisins', 'olive oil', '1 x 400 g tin of quality plum tomatoes', 'balsamic vinegar', 'runny honey', '2 sprigs of fresh rosemary']"
https://www.jamieoliver.com/recipes/pork-recipes/devils-on-horseback/,Devils on horseback,30 minutes                                                    ,"Super easy                                                    
","['24 quality prunes', '24 blanched whole almonds', 'extra virgin olive oil', '12 rashers of higher-welfare smoked streaky bacon']"
https://www.jamieoliver.com/recipes/fruit-recipes/lemon-sorbet/,Lemon sorbet,10 minutes plus freezing                                                    ,"Super easy                                                    
","['150 g caster sugar', '8 unwaxed lemons (should give you about 300ml juice)']"
https://www.jamieoliver.com/recipes/fruit-recipes/rhubarb-sorbet-with-pistachio-brittle/,Rhubarb sorbet with pistachio brittle,40 minutes plus freezing                                                    ,"Showing off                                                    
","['800 g rhubarb', '400 g caster sugar', '1 lime', 'PISTACHIO BRITTLE', 'vegetable oil , for greasing', '½ teaspoon matcha powder (see tip)', '100 g shelled pistachios']"
https://www.jamieoliver.com/recipes/fruit-recipes/roasted-banana-cinnamon-ice-cream/,Roasted banana & cinnamon ice cream,30 minutes plus freezing                                                    ,"Super easy                                                    
","['5 ripe bananas', '2 oranges', '4 tablespoons runny honey', '3 teaspoons ground cinnamon', '300 ml milk', '250 g fat-free natural yoghurt', 'dark chocolate (70%)']"
https://www.jamieoliver.com/recipes/fruit-recipes/pina-colada-fro-yo/,Piña colada fro-yo,5 minutes plus freezing                                                    ,"Super easy                                                    
","['250 g Greek-style coconut yoghurt', '500 g frozen chopped tropical fruit, such as pineapple, mango, banana', '75 g dried tropical fruit', '4-6 ice cream scones']"
https://www.jamieoliver.com/recipes/fruit-recipes/cherry-flans/,Cherry flans,1 hour 30 minutes                                                    ,"Showing off                                                    
","['260 g cherries , plus extra to serve (see tip)', '3 tablespoons kirsch', '150 g sugar , plus 2 tablespoons extra', '200 ml milk', '3 tablespoons single cream', '1 lemon', '3 large free-range eggs', '2 free-range egg yolks', 'CARAMEL', '100 g sugar']"
https://www.jamieoliver.com/recipes/fruit-recipes/fried-cox-apples-with-cinnamon-sugar/,Fried cox apples with cinnamon sugar,20 minutes                                                    ,"Super easy                                                    
","['250 g unsalted butter', '4 Cox orange pippin apple', '1 lemon', '4 tablespoons caster sugar', '1 teaspoon ground cinnamon', 'apple juice, cider or calvados , optional']"
https://www.jamieoliver.com/recipes/fish-recipes/sri-lankan-style-monkfish-curry/,Sri Lankan-style monkfish curry,55 minutes                                                    ,"Not too tricky                                                    
","['500 g monkfish , skinned, deboned (your fishmonger can do this for you), from sustainable sources', '1 teaspoon ground turmeric', '2 limes', '200 g brown rice', '1 x 400 ml tin of light coconut milk', 'SAUCE', '2 onions', '2 cloves of garlic', '5cm piece of ginger', '2 fresh green chillies', '10 ripe medium tomatoes, on the vine', 'groundnut oil', '1 small handful of fresh curry leaves', '3 cardamom pods', '2 teaspoons brown mustard seeds', '1 teaspoon cumin seeds', '1 teaspoon fenugreek seeds', '½ teaspoon ground turmeric', '1 knob of tamarind paste or 1 teaspoon tamarind syrup']"
https://www.jamieoliver.com/recipes/cheese-recipes/creamy-polenta-with-garlic-and-basil-butter/,Creamy polenta with garlic and basil butter,1 hour                                                    ,"Not too tricky                                                    
","['1 bulb of garlic', 'olive oil', '200 ml milk', '200 g polenta', '1 large bunch of fresh basil', '125 g butter', '1 whole nutmeg , for grating', '75 g Parmesan cheese , plus extra to serve']"
